OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0050111222080886364)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0025055611040443182)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0057326997630298138)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0028663498815149069)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0048918584361672401)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0024459292180836201)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0022887231316417456)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0011443615658208728)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0066966498270630836)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0033483249135315418)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0044146087020635605)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0022073043510317802)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0049644471146166325)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0024822235573083162)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0019458852475509048)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00097294262377545238)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0016103941015899181)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00080519705079495907)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00064137793378904462)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00032068896689452231)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0010458555771037936)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00052292778855189681)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0012030588695779443)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00060152943478897214)" 
2, mujets, down_LT-Cb, 1, -2.4, 2.4, 500, 670, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0012958711013197899)" 
2, mujets, down_LT-Cb, 0, -2.4, 2.4, 500, 670, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00064793555065989494)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 20, 30, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.076052553951740265)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 20, 30, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.038026276975870132)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 30, 40, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.018649108707904816)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 30, 40, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0093245543539524078)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.020020386204123497)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.010010193102061749)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.034054875373840332)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.017027437686920166)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.034838482737541199)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.017419241368770599)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.035536434501409531)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.017768217250704765)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.052563369274139404)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.026281684637069702)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.042164072394371033)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.021082036197185516)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.058089680969715118)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.029044840484857559)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.034484598785638809)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.017242299392819405)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.053657487034797668)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.026828743517398834)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.042848888784646988)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.021424444392323494)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.092438489198684692)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.046219244599342346)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.089627869427204132)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.044813934713602066)" 
2, mujets, down_LT-others, 1, -2.4, 2.4, 500, 670, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.083425305783748627)" 
2, mujets, down_LT-others, 0, -2.4, 2.4, 500, 670, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.041712652891874313)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 20, 30, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.015194266103208065)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 20, 30, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0075971330516040325)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 30, 40, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0003605284437071532)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 30, 40, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0001802642218535766)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0021148703526705503)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0010574351763352752)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.015506030060350895)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0077530150301754475)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.01106774527579546)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0055338726378977299)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0099822459742426872)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0049911229871213436)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0001388028176734224)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-6.9401408836711198e-05)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0042394180782139301)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0021197090391069651)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0030804956331849098)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0015402478165924549)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.020464083179831505)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.010232041589915752)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.028113504871726036)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.014056752435863018)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.031119365245103836)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.015559682622551918)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0307310800999403)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.01536554004997015)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.026834769174456596)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.013417384587228298)" 
2, mujets, down_MuPt, 1, -2.4, 2.4, 500, 670, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.019284747540950775)" 
2, mujets, down_MuPt, 0, -2.4, 2.4, 500, 670, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0096423737704753876)" 
2, mujets, down_PS, 1, -2.4, 2.4, 20, 30, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 20, 30, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 30, 40, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 30, 40, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 1, -2.4, 2.4, 500, 670, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PS, 0, -2.4, 2.4, 500, 670, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 20, 30, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0072851809673011303)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 20, 30, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0036425904836505651)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 30, 40, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00063721166225150228)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 30, 40, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00031860583112575114)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00062188610900193453)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 40, 50, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00031094305450096726)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0016667300369590521)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 50, 60, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00083336501847952604)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0014078759122639894)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 60, 70, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.00070393795613199472)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0013736299006268382)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 70, 80, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0006868149503134191)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.020337767899036407)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 80, 100, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.010168883949518204)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.014909598045051098)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 100, 120, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0.0074547990225255489)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 120, 160, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 160, 210, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 210, 260, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 260, 320, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 320, 400, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 0, -2.4, 2.4, 400, 500, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
2, mujets, down_PT-l2c, 1, -2.4, 2.4, 500, 670, 0, 1, "0.707475+((0.00985702*(log(x+19)*(log(x+18)*(3-(0.431311*log(x+18))))))-0)" 
